,ts,project,offer_title,goal,payouts,sub1,sub2,sub3,sub4,sub5,sub6,affiliate
305,2021-03-05 00:00:59,Lime,Lime CPA,Займ хороший,3000,1020cfae348c0c24ef5dae81c1dc5f,,AFFID,,,,banki.ru
306,2021-03-05 00:00:48,Konga,Konga CPA,Займ хороший,1600,102a38fa45064fe4c94f0feddd20cb,,,,,,banki.ru
307,2021-03-05 00:00:44,Konga,Konga CPA,Займ хороший,1600,10272310ceafe2c20f56b2f5269c0e,,,,,,banki.ru
308,2021-03-04 22:00:41,Konga,Konga CPA,Займ отличный,2400,102264afddd740e52011b3243b2ffd,,,,,,banki.ru
309,2021-03-04 20:01:23,Lime,Lime CPA,Займ хороший,3000,102ba164065fbcd9c0a8d3f13dabc0,,AFFID,,,,banki.ru
310,2021-03-04 17:00:47,Konga,Konga CPA,Займ хороший,1600,1028c831ef71e2ac1caa1f6c74c23c,,,,,,banki.ru
311,2021-03-04 16:01:42,Lime,Lime CPA,Займ хороший,3000,1020c654cf66a56914e33edf487808,,AFFID,,,,banki.ru
312,2021-03-04 16:00:46,Konga,Konga CPA,Займ хороший,1600,102fe44b4887f4f43e237532b47b1e,,,,,,banki.ru
313,2021-03-04 15:25:13,Konga,Konga CPA,Займ отличный,2400,10282c7d4fa9d36bb41360c83d296f,,,,,,banki.ru
314,2021-03-04 15:15:14,Lime,Lime CPA,Займ средний,1800,1024e9e81f840ea3d2b4c751ae8a0f,,AFFID,,,,banki.ru
315,2021-03-04 14:00:45,Konga,Konga CPA,Займ хороший,1600,102c532fa177a49874012c1da13c22,,,,,,banki.ru
316,2021-03-04 13:00:36,Konga,Konga CPA,Займ хороший,1600,102b7c2ec14f91af7e56da085fc2d5,,,,,,banki.ru
317,2021-03-04 12:51:37,Konga,Konga CPA,Займ хороший,1600,10220206c6aec14ddec247cfd3810a,,,,,,banki.ru
318,2021-03-04 12:35:12,Konga,Konga CPA,Займ хороший,1600,10274a39f46e38d46e5acb7f1509c3,,,,,,banki.ru
319,2021-03-04 12:01:44,Lime,Lime CPA,Займ хороший,3000,102d4a747454ddabdd3af2f22aa890,,AFFID,,,,banki.ru
320,2021-03-04 10:01:15,Lime,Lime CPA,Займ хороший,3000,102582ceebbff46a351d7f605a4372,,AFFID,,,,banki.ru
321,2021-03-04 10:00:50,Konga,Konga CPA,Займ хороший,1600,10217239072bcc9d7699dbb5f85e2e,,,,,,banki.ru
322,2021-03-04 08:09:10,Konga,Konga CPA,Займ отличный,2400,1025ef01418612f8dfff1707b3bf3b,,,,,,banki.ru
323,2021-03-04 08:00:43,Konga,Konga CPA,Займ отличный,2400,102ed7bc0a1cb3353b3f5c74e9fdc7,,,,,,banki.ru
324,2021-03-04 06:21:14,Konga,Konga CPA,Займ отличный,2400,102ffd8314a501b53d2518a482df5a,,,,,,banki.ru
325,2021-03-04 06:13:17,Konga,Konga CPA,Займ хороший,1600,10233a3ff75e3a3e2179f00b7e4347,,,,,,banki.ru
326,2021-03-04 05:05:19,Konga,Konga CPA,Займ хороший,1600,1028bed1803d1ed6815a25c39027f4,,,,,,banki.ru
327,2021-03-04 04:32:42,Konga,Konga CPA,Займ отличный,2400,102606a1e8fbe785cb4b2f66f3891e,,,,,,banki.ru
328,2021-03-04 04:27:14,Lime,Lime CPA,Займ хороший,3000,1027c95606cb01095018750b9e001d,,AFFID,,,,banki.ru
329,2021-03-04 02:37:24,Konga,Konga CPA,Займ хороший,1600,10298599b1ee47c68b0a68b565ae87,,,,,,banki.ru
330,2021-03-03 22:00:24,Konga,Konga CPA,Займ хороший,1600,102ac6d02e11309d3ebca96ce1c261,,,,,,banki.ru
331,2021-03-03 21:01:12,Lime,Lime CPA,Займ средний,1800,102e897275071a1df797db7a656e36,,AFFID,,,,banki.ru
332,2021-03-03 20:00:31,Konga,Konga CPA,Займ хороший,1600,1021cf2a4aa58aad07887d5873b6ee,,,,,,banki.ru
333,2021-03-03 20:00:30,Konga,Konga CPA,Займ хороший,1600,10248710066a5bde44ca9c38c39667,,,,,,banki.ru
334,2021-03-03 19:27:21,Konga,Konga CPA,Займ хороший,1600,10283800ae26a832db018a70ad8f5c,,,,,,banki.ru
335,2021-03-03 19:00:56,Lime,Lime CPA,Займ средний,1800,102376b98313784fb9d20f109ffeaa,,AFFID,,,,banki.ru
336,2021-03-03 18:33:15,Konga,Konga CPA,Займ хороший,1600,102d7e58b754be23a0340294e5e8f8,,,,,,banki.ru
337,2021-03-03 17:01:14,Konga,Konga CPA,Займ хороший,1600,102fe9fed9a96b97c316fbe6e4c8af,,,,,,banki.ru
338,2021-03-03 17:01:07,Lime,Lime CPA,Займ хороший,3000,102c0135f2ba94373a2c0c95d07ccb,,AFFID,,,,banki.ru
339,2021-03-03 16:47:09,Konga,Konga CPA,Займ хороший,1600,10280cc258a43df9925723e1b68501,,,,,,banki.ru
340,2021-03-03 14:47:10,Konga,Konga CPA,Займ хороший,1600,102b99ffa0c4bfd8872d735e07e941,,,,,,banki.ru
341,2021-03-03 13:57:13,Konga,Konga CPA,Займ хороший,1600,1021abc068efdfdae3ff6fe05a63b8,,,,,,banki.ru
342,2021-03-03 13:05:11,Lime,Lime CPA,Займ хороший,3000,1028c186cc769516d12fcfe145421c,,AFFID,,,,banki.ru
343,2021-03-03 12:53:23,Lime,Lime CPA,Займ средний,1800,102a7f4c66f1c8ac741c6464c3a1b0,,AFFID,,,,banki.ru
344,2021-03-03 12:25:09,Konga,Konga CPA,Займ хороший,1600,102194f185ff5a9efa3de2630230a7,,,,,,banki.ru
345,2021-03-03 12:08:56,Konga,Konga CPA,Займ хороший,1600,1027e5090a04b964a059a81c68b809,,,,,,banki.ru
346,2021-03-03 12:08:55,Konga,Konga CPA,Займ хороший,1600,102b1dfa0f520daf718d50a6c16eb7,,,,,,banki.ru
347,2021-03-03 10:55:13,Konga,Konga CPA,Займ хороший,1600,102cf030bc4e6a10b5feb824e05141,,,,,,banki.ru
348,2021-03-03 03:53:15,Lime,Lime CPA,Займ средний,1800,102c5f7a14294289efa554eed7a0d4,,AFFID,,,,banki.ru
349,2021-03-03 03:25:12,Konga,Konga CPA,Займ средний,800,102c00e25f700887582e754970f2ff,,,,,,banki.ru
350,2021-03-03 02:00:38,Lime,Lime CPA,Займ средний,1800,102e5ddad9c9211a84f80d4d14dbfb,,AFFID,,,,banki.ru
351,2021-03-03 00:41:24,Konga,Konga CPA,Займ хороший,1600,102bda802273c91626f4dc90134227,,,,,,banki.ru
352,2021-03-03 00:00:40,Konga,Konga CPA,Займ хороший,1600,102e7097f4474fa465e6a41665f178,,,,,,banki.ru
353,2021-03-02 23:39:17,Konga,Konga CPA,Займ отличный,2400,1023d9211fc6a26bd6d51eaf52e849,,,,,,banki.ru
354,2021-03-02 23:19:17,Lime,Lime CPA,Займ хороший,3000,1029267389242478b7a882bf25ef2d,,AFFID,,,,banki.ru
355,2021-03-02 21:03:11,Konga,Konga CPA,Займ хороший,1600,10258779a257c1f9ec7eeb477aab10,,,,,,banki.ru
356,2021-03-02 20:01:17,Konga,Konga CPA,Займ хороший,1600,1023dde31bffea11397c6f26aceed1,,,,,,banki.ru
357,2021-03-02 20:00:51,Konga,Konga CPA,Займ хороший,1600,102cd6a4c12c4d13aaad61e1fe5c5c,,,,,,banki.ru
358,2021-03-02 15:33:09,Konga,Konga CPA,Займ средний,800,102c096855d345b0e63fea7c330273,,,,,,banki.ru
359,2021-03-02 15:01:01,Konga,Konga CPA,Займ хороший,1600,102d7c84303974e5378c759a102d1b,,,,,,banki.ru
360,2021-03-02 14:01:35,Lime,Lime CPA,Займ хороший,3000,102079a40ad62667a8406b468fad7d,,AFFID,,,,banki.ru
361,2021-03-02 12:01:37,Lime,Lime CPA,Займ хороший,3000,10270d5b1ad4710c37f0b4aeb6f5aa,,AFFID,,,,banki.ru
362,2021-03-02 11:17:15,Konga,Konga CPA,Займ хороший,1600,102f91621a0acbf8d036a30db8dc72,,,,,,banki.ru
363,2021-03-02 10:57:12,Konga,Konga CPA,Займ хороший,1600,1029234ec6fb8867727b14e906ef1d,,,,,,banki.ru
364,2021-03-02 10:35:06,Konga,Konga CPA,Займ хороший,1600,10276849c4e59531c4b09bbfeddd54,,,,,,banki.ru
365,2021-03-02 08:49:16,Konga,Konga CPA,Займ хороший,1600,1023e4249b57dafba8958e7aedebab,,,,,,banki.ru
366,2021-03-02 08:31:21,Konga,Konga CPA,Займ отличный,2400,10253b61aa7106b266a1aaf34678d2,,,,,,banki.ru
367,2021-03-02 01:55:20,Konga,Konga CPA,Займ хороший,1600,1025082f4b1f381fdf66531bc3ca5b,,,,,,banki.ru
368,2021-03-01 22:45:10,Konga,Konga CPA,Займ хороший,1600,102c6ecc3d51f91deb8798688d3d87,,,,,,banki.ru
369,2021-03-01 22:00:42,Konga,Konga CPA,Займ хороший,1600,10219790a8c4513b4a3a57a6ae5b94,,,,,,banki.ru
370,2021-03-01 21:01:10,Konga,Konga CPA,Займ отличный,2400,102f2864b20a5dccf515334cf21cbb,,,,,,banki.ru
371,2021-03-01 20:53:09,Konga,Konga CPA,Займ хороший,1600,1028f7473af66bc117c2bea61e2c28,,,,,,banki.ru
372,2021-03-01 20:39:12,Konga,Konga CPA,Займ хороший,1600,102fffdf4b9d7c37def482b60450f4,,,,,,banki.ru
373,2021-03-01 17:53:10,Lime,Lime CPA,Займ хороший,3000,1028cffa154d1ddbaaada548151140,,AFFID,,,,banki.ru
374,2021-03-01 17:24:16,Konga,Konga CPA,Займ хороший,1600,1026c45b28eaef3fe594f79c460faf,,,,,,banki.ru
375,2021-03-01 16:23:20,Konga,Konga CPA,Займ хороший,1600,10246f95e8b4437b4b6af2cb42f299,,,,,,banki.ru
376,2021-03-01 16:15:13,Konga,Konga CPA,Займ отличный,2400,102ee574ad161a5f13d65003ec0415,,,,,,banki.ru
377,2021-03-01 15:42:06,Konga,Konga CPA,Займ хороший,1600,10259d0bb94aac8cb7d824cd4ad4ed,,,,,,banki.ru
378,2021-03-01 15:41:14,Konga,Konga CPA,Займ хороший,1600,10270db5446e02f40bcd5334248d0b,,,,,,banki.ru
379,2021-03-01 15:36:17,Konga,Konga CPA,Займ хороший,1600,102e5ee88945f3fac91000208b35db,,,,,,banki.ru
380,2021-03-01 15:02:17,Konga,Konga CPA,Займ хороший,1600,1026e50db5a0d344144958f75a04bb,,,,,,banki.ru
381,2021-03-01 14:05:09,Konga,Konga CPA,Займ отличный,2400,102d3a79228267f3dc320f31027673,,,,,,banki.ru
382,2021-03-01 13:58:15,Konga,Konga CPA,Займ хороший,1600,102af445838f6977f66137088cb910,,,,,,banki.ru
383,2021-03-01 13:41:12,Konga,Konga CPA,Займ отличный,2400,102138ed8d69ca8c4273ca43705775,,,,,,banki.ru
384,2021-03-01 13:17:12,Lime,Lime CPA,Займ хороший,3000,102900199131f02584a1448483520b,,AFFID,,,,banki.ru
385,2021-03-01 13:07:10,Konga,Konga CPA,Займ хороший,1600,1026c8570d28d5510825d75d32a236,,,,,,banki.ru
386,2021-03-01 12:56:13,Konga,Konga CPA,Займ хороший,1600,102fad1eb75cf85c3065e5d71f9842,,,,,,banki.ru
387,2021-03-01 12:53:44,Konga,Konga CPA,Займ средний,800,102249d35f0346253523dbca5401a4,,,,,,banki.ru
388,2021-03-01 12:39:18,Lime,Lime CPA,Займ средний,1800,102134194f5545adf00e0dd572c0ab,,AFFID,,,,banki.ru
389,2021-03-01 12:11:12,Lime,Lime CPA,Займ средний,1800,1020de0408fa62ebdb7f726117e4de,,AFFID,,,,banki.ru
390,2021-03-01 12:06:19,Lime,Lime CPA,Займ отличный,4500,10297cdd88d4708fa539e927aaf91e,,AFFID,,,,banki.ru
391,2021-03-01 11:57:14,Konga,Konga CPA,Займ хороший,1600,1021cc438ebcfb64180953455f3c33,,,,,,banki.ru
392,2021-03-01 11:57:06,Konga,Konga CPA,Займ хороший,1600,102fc8ab17b3c79ddce682f3d9561e,,,,,,banki.ru
393,2021-03-01 11:53:14,Konga,Konga CPA,Займ хороший,1600,1026c978bd7c0de926362b7b2b608e,,,,,,banki.ru
394,2021-03-01 11:27:09,Konga,Konga CPA,Займ хороший,1600,10291b84dd08d744756a7083759683,,,,,,banki.ru
395,2021-03-01 11:03:11,Konga,Konga CPA,Займ хороший,1600,10200f863264be6eb69c390e0e616f,,,,,,banki.ru
396,2021-03-01 09:41:07,Lime,Lime CPA,Займ средний,1800,102a446e5eaf266724c680ab493e46,,AFFID,,,,banki.ru
397,2021-03-01 09:33:19,Konga,Konga CPA,Займ хороший,1600,1027d2a4aac5715565c1c44f1dbd49,,,,,,banki.ru
398,2021-03-01 08:36:13,Konga,Konga CPA,Займ отличный,2400,102442494f563a3fe7ad8cc5aa6d92,,,,,,banki.ru
399,2021-03-01 07:50:17,Konga,Konga CPA,Займ хороший,1600,102a9c4f5a02c834ff393c5809656c,,,,,,banki.ru
400,2021-03-01 07:29:11,Lime,Lime CPA,Займ хороший,3000,102b96f8a6c46fc4b6707cfb50e0e7,,AFFID,,,,banki.ru
401,2021-03-01 06:53:19,Konga,Konga CPA,Займ отличный,2400,102b505d0b53ded6ad0cdcdbded3c1,,,,,,banki.ru
402,2021-03-01 02:22:19,Lime,Lime CPA,Займ хороший,3000,102d0118b82666f79bec06d94c4c53,,AFFID,,,,banki.ru
