,ts,project,offer_title,goal,payouts,sub1,sub2,sub3,sub4,sub5,sub6,affiliate
330,2021-03-12 11:31:15,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,497,,,,,Rafinad
331,2021-03-12 11:24:13,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,504,,,,,Rafinad
332,2021-03-12 11:11:21,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,505,,,,,Rafinad
333,2021-03-12 10:41:14,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,497,,,,,Rafinad
334,2021-03-12 10:37:11,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,116,,,,,Rafinad
335,2021-03-12 09:55:10,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,193,,,,,Rafinad
336,2021-03-12 09:01:30,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,497,,,,,Rafinad
337,2021-03-12 07:37:15,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,500,,,,,Rafinad
338,2021-03-12 07:00:51,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,499,,,,,Rafinad
339,2021-03-12 06:37:10,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,193,,,,,Rafinad
340,2021-03-12 06:33:20,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,506,,,,,Rafinad
341,2021-03-12 05:21:16,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,193,,,,,Rafinad
342,2021-03-12 00:51:16,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,506,,,,,Rafinad
343,2021-03-11 23:27:08,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,499,,,,,Rafinad
344,2021-03-11 22:00:51,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,506,,,,,Rafinad
345,2021-03-11 20:41:08,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,196,,,,,Rafinad
346,2021-03-11 18:01:20,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,197,,,,,Rafinad
347,2021-03-11 17:23:14,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,196,,,,,Rafinad
348,2021-03-11 17:17:15,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,497,,,,,Rafinad
349,2021-03-11 16:01:26,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,192,,,,,Rafinad
350,2021-03-11 15:57:20,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,497,,,,,Rafinad
351,2021-03-11 15:57:12,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,502,,,,,Rafinad
352,2021-03-11 15:41:20,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,196,,,,,Rafinad
353,2021-03-11 15:27:19,Lime,Lime // Hybrid (new+repeat loans),Займ отличный,4500,,497,,,,,Rafinad
354,2021-03-11 15:23:12,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,500,,,,,Rafinad
355,2021-03-11 15:01:25,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,497,,,,,Rafinad
356,2021-03-11 14:03:22,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,497,,,,,Rafinad
357,2021-03-11 14:01:14,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,498,,,,,Rafinad
358,2021-03-11 13:37:20,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,196,,,,,Rafinad
359,2021-03-11 13:35:11,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,193,,,,,Rafinad
360,2021-03-11 13:17:08,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,497,,,,,Rafinad
361,2021-03-11 13:09:24,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,192,,,,,Rafinad
362,2021-03-11 13:07:12,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,497,,,,,Rafinad
363,2021-03-11 13:01:38,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,193,,,,,Rafinad
364,2021-03-11 13:01:33,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,196,,,,,Rafinad
365,2021-03-11 13:01:31,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,498,,,,,Rafinad
366,2021-03-11 12:19:13,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,497,,,,,Rafinad
367,2021-03-11 12:01:38,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,193,,,,,Rafinad
368,2021-03-11 11:09:11,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,497,,,,,Rafinad
369,2021-03-11 11:09:09,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,497,,,,,Rafinad
370,2021-03-11 11:02:22,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,193,,,,,Rafinad
371,2021-03-11 10:03:08,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,116,,,,,Rafinad
372,2021-03-11 09:57:14,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,497,,,,,Rafinad
373,2021-03-11 08:59:17,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,497,,,,,Rafinad
374,2021-03-11 08:49:13,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,499,,,,,Rafinad
375,2021-03-11 08:00:58,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,193,,,,,Rafinad
376,2021-03-11 07:19:16,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,497,,,,,Rafinad
377,2021-03-11 07:15:22,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,497,,,,,Rafinad
378,2021-03-11 05:51:10,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,497,,,,,Rafinad
379,2021-03-11 05:17:12,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,501,,,,,Rafinad
380,2021-03-11 04:37:18,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,194,,,,,Rafinad
381,2021-03-11 03:47:17,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,192,,,,,Rafinad
382,2021-03-11 00:00:48,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,501,,,,,Rafinad
383,2021-03-10 20:01:18,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,193,,,,,Rafinad
384,2021-03-10 19:51:19,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,497,,,,,Rafinad
385,2021-03-10 19:43:21,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,497,,,,,Rafinad
386,2021-03-10 18:09:09,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,196,,,,,Rafinad
387,2021-03-10 17:49:15,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,193,,,,,Rafinad
388,2021-03-10 17:01:14,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,501,,,,,Rafinad
389,2021-03-10 17:01:05,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,500,,,,,Rafinad
390,2021-03-10 17:01:05,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,498,,,,,Rafinad
391,2021-03-10 16:25:21,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,194,,,,,Rafinad
392,2021-03-10 15:01:39,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,497,,,,,Rafinad
393,2021-03-10 14:39:14,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,500,,,,,Rafinad
394,2021-03-10 14:31:17,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,194,,,,,Rafinad
395,2021-03-10 14:01:31,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,500,,,,,Rafinad
396,2021-03-10 13:03:13,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,499,,,,,Rafinad
397,2021-03-10 13:01:31,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,194,,,,,Rafinad
398,2021-03-10 11:53:15,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,197,,,,,Rafinad
399,2021-03-10 11:09:21,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,499,,,,,Rafinad
400,2021-03-10 10:01:19,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,196,,,,,Rafinad
401,2021-03-10 10:01:15,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,196,,,,,Rafinad
402,2021-03-10 09:47:18,Lime,Lime // Hybrid (new+repeat loans),Займ отличный,4500,,194,,,,,Rafinad
403,2021-03-10 09:01:02,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,193,,,,,Rafinad
404,2021-03-10 09:01:00,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,502,,,,,Rafinad
405,2021-03-10 08:27:12,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,198,,,,,Rafinad
406,2021-03-10 06:47:21,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,193,,,,,Rafinad
407,2021-03-10 05:53:08,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,192,,,,,Rafinad
408,2021-03-10 04:00:43,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,498,,,,,Rafinad
409,2021-03-10 03:45:30,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,192,,,,,Rafinad
410,2021-03-10 00:43:27,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,197,,,,,Rafinad
411,2021-03-09 19:01:26,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,501,,,,,Rafinad
412,2021-03-09 17:47:11,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,197,,,,,Rafinad
413,2021-03-09 17:01:13,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,192,,,,,Rafinad
414,2021-03-09 15:23:10,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,192,,,,,Rafinad
415,2021-03-09 15:01:28,Lime,Lime // Hybrid (new+repeat loans),Займ отличный,4500,,193,,,,,Rafinad
416,2021-03-09 13:45:45,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,197,,,,,Rafinad
417,2021-03-09 13:45:43,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,499,,,,,Rafinad
418,2021-03-09 13:45:24,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,498,,,,,Rafinad
419,2021-03-09 13:09:19,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,502,,,,,Rafinad
420,2021-03-09 13:01:49,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,499,,,,,Rafinad
421,2021-03-09 12:02:00,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,198,,,,,Rafinad
422,2021-03-09 10:57:14,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,497,,,,,Rafinad
