,ts,project,offer_title,goal,payouts,sub1,sub2,sub3,sub4,sub5,sub6,affiliate
157,2021-03-19 16:00:52,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,500,99XZ1TIdtiZmTHz,,sp3,,,,CityAds
158,2021-03-19 15:01:50,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,3PFZ1TIcrqZmW2N,,KOxoXr,,,,CityAds
159,2021-03-19 15:01:44,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1TIbOPZvPw4,,58ZYo8,,,,CityAds
160,2021-03-19 14:31:38,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,500,99XZ1TId0hZivVd,,sp3,,,,CityAds
161,2021-03-19 12:01:38,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TI9unZ5nFK,,4QCp,,,,CityAds
162,2021-03-19 11:35:12,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TIabBZEyCp,,27EF,,,,CityAds
163,2021-03-19 11:31:12,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TI9Y8ZECBL,,KOxoXr,,,,CityAds
164,2021-03-19 10:01:22,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1TI7fHZAeOQ,,27EF,,,,CityAds
165,2021-03-19 03:15:20,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,3PFZ1THobHZA9zO,,27EF,,,,CityAds
166,2021-03-19 01:01:07,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1THXMqZ5pwU,,KOxoXr,,,,CityAds
167,2021-03-18 21:41:13,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1THV95Ze6uJ,,4QCp,,,,CityAds
168,2021-03-18 20:01:20,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,3PFZ1THRDNZExII,,KOxoXr,,,,CityAds
169,2021-03-18 19:05:22,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1THS17ZEyc0,,sp3,,,,CityAds
170,2021-03-18 18:55:15,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1THSTYZecef,,4QCp,,,,CityAds
171,2021-03-18 17:17:14,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1THR9tZecH4,,k544Kx,,,,CityAds
172,2021-03-18 17:00:40,Konga,Konga // Hybrid (new+repeat loans),Займ отличный,2400,99XZ1THPudZrjhs,,sp3,,,,CityAds
173,2021-03-18 16:01:06,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TDqsDZn1xc,,27EF,,,,CityAds
174,2021-03-18 15:01:32,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1THNnqZ5ns5,,KOxoXr,,,,CityAds
175,2021-03-18 14:15:19,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1THNL7Z9GDL,,4QCp,,,,CityAds
176,2021-03-18 14:01:21,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1THO4aZvJk9,,k544Kx,,,,CityAds
177,2021-03-18 11:39:11,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1THM4HZrr7S,,58ZYo8,,,,CityAds
178,2021-03-18 09:00:55,Lime,Lime // Hybrid (new+repeat loans),Займ отличный,4500,3PFZ1THIakZvPqC,,KOxoXr,,,,CityAds
179,2021-03-18 05:17:25,Konga,Konga CPA,Займ средний,800,7WWZ1THCouZrqXw,,vg4Anr,,,,CityAds
180,2021-03-18 02:00:35,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,500,99XZ1THnsUZrlqh,,sp3,,,,CityAds
181,2021-03-17 22:00:58,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TE4DjZn0N8,,r0445w,,,,CityAds
182,2021-03-17 20:45:16,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1THxptZvJdi,,KOxoXr,,,,CityAds
183,2021-03-17 19:47:13,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1THw42ZAeVk,,r0445w,,,,CityAds
184,2021-03-17 19:01:31,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TCxtCZ5hTh,,KOxoXr,,,,CityAds
185,2021-03-17 17:07:15,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1THtYRZ9GI3,,nZypxl,,,,CityAds
186,2021-03-17 15:13:15,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TwqaAZ5jzu,,sp3,,,,CityAds
187,2021-03-17 15:13:11,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1THs63ZvKnO,,KOxoXr,,,,CityAds
