,ts,project,offer_title,goal,payouts,sub1,sub2,sub3,sub4,sub5,sub6,affiliate
846,2021-03-22 20:01:25,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,1028db047c521c9978f47cca9aa3dd,,19934,,,,LeadGid
847,2021-03-22 19:39:13,Lime,Lime // Hybrid (new+repeat loans),Займ отличный,4500,10254a86c0d7eb5cc9dd5029e49c7d,,26769,,,,LeadGid
848,2021-03-22 19:01:26,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,1022fd6207b3d4624716b767ec16d0,,64832,,,,LeadGid
849,2021-03-22 19:01:24,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,1022e46a4f6492c07ff120a02e5de5,,12428,,,,LeadGid
850,2021-03-22 18:53:15,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,1024709ad55c4e3541449570dc066f,,62883,,,,LeadGid
851,2021-03-22 18:37:18,Lime,Lime // Hybrid (new+repeat loans),Займ отличный,4500,102ca164681c5d10caace74817afa3,,66888,,,,LeadGid
852,2021-03-22 18:33:21,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,10222bed05db4d73dffc1e03940ba9,,16381,,,,LeadGid
853,2021-03-22 18:31:09,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,10260d46e93a034f9bea2986424703,,29873,,,,LeadGid
854,2021-03-22 18:00:27,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,300,102cafcdf4bee4012316837d17ccd1,,62379,,,,LeadGid
855,2021-03-22 17:41:05,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,1029d8c6be0690b734a118481ec402,,19934,,,,LeadGid
856,2021-03-22 17:01:46,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,102a7462e3ca9ceca0cc6ca8850532,,12428,,,,LeadGid
857,2021-03-22 17:01:04,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,102998af11739c3d3b2e243f187aec,,33203,,,,LeadGid
858,2021-03-22 16:23:09,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,300,102905cc245b74a6ce4cfa57f59a98,,35043,,,,LeadGid
859,2021-03-22 16:19:14,Konga,Konga // Hybrid (new+repeat loans),Займ отличный,2400,102b20639013826a603314cff6952c,,65981,,,,LeadGid
860,2021-03-22 16:05:21,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,1029e71a1743d1d2eb160b6df25f47,,29873,,,,LeadGid
861,2021-03-22 16:05:17,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,102c3f48d4d73f060f53b02b48ef2b,,27539,,,,LeadGid
